hotel_name,room_type,price_w1,price_w2,price_w3,price_w4,price_w5,price_w6
Reu Boutique Hotel - Hotel,Superior 2 giường hoặc giường đôi (Superior Twin or Double),2.041.723,2.157.286,1.980.946,2.272.987,1.963.564,2.172.685
Hoi An Eco Lodge & Spa - Hotel,Phòng Superior giường King (Superior King Room),1.183.333,1.773.975,1.696.831,1.861.111,1.270.282,1.979.277
Maison Vy - Hotel,Giường Lớn Cao Cấp (Superior King),1.178.496,1.199.903,1.191.962,1.164.357,1.209.093,1.371.429
Little Oasis - Hotel,Little Oasis Deluxe,1.747.375,1.854.621,1.851.909,1.854.621,1.851.909,1.854.621
Grand Sunrise Palace Hội An - Hotel,Phòng Loại Sang Giường Đôi (Deluxe Double Room),1.594.303,2.129.880,1.610.296,1.663.580,1.512.346,1.512.346
Sen Village Hội An (Sen Village Hoi An) - Hotel,Phòng Loại Sang (Deluxe Room),1.500.740,1.172.985,1.161.650,1.074.723₫,1.167.929,1.243.254
The Saga Hotel Hoi An - Hotel,Phòng Superior 2 giường (Superior Twin Room),1.404.643,1.404.643,1.404.643,1.404.643,1.264.179,1.089.000₫
Harvest Day Hoi An - Hotel,Standard Double with Garden View,"2,989,022","2,224,516","₫ 2,094,096","2,263,390","2,986,875","2,991,275"
AIRA Boutique Hoi An Hotel & Spa - Hotel,Phòng Loại Sang (Deluxe Room),1.680.285₫,2.082.169,1.897.335,1.680.285₫,2.043.877,2.034.303
Hoi An Chic Green Retreat - Hotel,Chic Suite,NA,NA,NA,NA,NA,NA
