hotel_name,room_type,price_w1,price_w2,price_w3,price_w4,price_w5,price_w6
Le Recit Boutique Hotel de Dalat,Deluxe Twin,"871,270","1,191,879","1,273,020","1,197,466","1,225,834","1,151,003"
Colline Dalat,Superior Double Room,"1,474,212","1,409,216","1,457,626","1,409,216","1,469,864","1,375,879"
Mơ Stay - Forest Resort,Deluxe Balcony Room,2.495.613₫,"2,378,640","3,143,936",2.304.455,"₫ 2,496,270",2.547.089
Terracotta Hotel and Resort Dalat,Superior Twin,"1,427,183","1,355,957",1.399.327,"1,356,269","1,404,876",1.356.152
Sứ Retreat Hoi An - Riverfront Resort,Suite Lớn có Ban Công (Executive Suite with Balcony),2.894.506₫,2.894.506₫,2.894.506₫,2.894.506₫,3.226.998,3.222.983
LEGACY HOI AN RESORT,Phòng Superior hướng vườn (Superior Garden View Room),1.467.511,1.334.855,1.402.597,1.144.537,1.152.606,1.144.537
Swiss-Belresort Tuyen Lam Dalat,Deluxe Mountain View King Room,"990,094","990,051","948,057","938,299","948,057","945,990"
Premier Senvila Boutique Resort & Spa,Deluxe Poolside Balcony with Garden View,NA,NA,NA,NA,NA,NA
Ana Mandara Villas Dalat Resort & Spa,Villa Double Room,1.944.203,"1,823,200","2,338,557","1,988,713",NA,NA
Banla Boutique Hotel,Phòng cổ điển giường đôi (Classic Double Room),"1,111,110","₫ 926,365","₫ 926,365","1,003,511",NA,NA
