hotel_name,room_type,price_w1,price_w2,price_w3,price_w4,price_w5,price_w6
REY Hotel Hanoi,Standard Twin Room,NA,NA,NA,NA,NA,NA
Muong Thanh Hanoi Centre Hotel,Superior King Room,"VND 2,347,131",NA,NA,NA,NA,NA
Nesta Hotel Hanoi,Superior Twin Room Non Smoking,"VND 2,091,943","VND 1,343,555","VND 1,973,531","VND 2,043,293","VND 1,927,635","VND 1,377,677"
La Siesta Premium Hang Be,Superior Room No Window,"VND 3,259,683","VND 4,074,603","VND 3,259,683","VND 4,889,524","VND 3,667,143","VND 3,055,952"
Minasi HanoiOi Hotel,Premier Double Bed Room,"VND 8,109,409","VND 9,020,076","VND 8,121,033","VND 7,133,295","VND 7,133,295","VND 7,133,295"
Mercure Hanoi La Gare Hotel,Classic Double Bed Room With City View,"VND 2,500,000","VND 2,400,000","VND 1,840,000","VND 1,680,000","VND 1,680,000","VND 1,680,000"
Halais Hotel,Superior Room,"VND 3,184,318","VND 3,654,282","VND 3,473,823","VND 3,473,791","VND 3,473,791","VND 3,473,791"
La Passion Premium Cau Go,Grand Double Room,"VND 7,817,998","VND 7,817,998",NA,NA,NA,NA
Hanoi le Jardin Hotel & Spa,Cozy Le Jardin Classic Room,"VND 4,238,765","VND 4,238,765","VND 4,486,424","VND 4,243,678","VND 4,243,678","VND 4,243,678"
Silk Path Boutique Hanoi,Superior Room,"VND 2,207,750","VND 2,497,539","VND 4,127,672","VND 3,224,682","VND 3,230,396","VND 1,563,551"
Hotel du Parc Hanoi,Deluxe King Room,"VND 4,016,518","VND 3,854,614","VND 3,167,141","VND 3,945,819","VND 3,945,819","VND 3,397,788"
Bespoke Trendy Hotel Hanoi (Formerly Hanoi La Siesta Hotel Trendy),Cozy Deluxe Room,"VND 2,454,233","VND 2,344,987","VND 2,399,478","VND 2,140,503","VND 1,873,068","VND 2,033,746"
Hotel du Lac Hanoi,Deluxe Twin Internal Window,"VND 3,697,969","VND 3,025,601",NA,NA,NA,NA
Aira Boutique Hanoi Hotel & Spa,Deluxe Room,"VND 5,270,102","VND 3,375,328","VND 2,341,827","VND 2,972,287","VND 2,026,460","VND 2,026,197"
L'Signature Hotel & Spa,Superior Double No Window,NA,NA,NA,NA,NA,NA
Melia Hanoi,Phòng Deluxe,NA,NA,NA,NA,NA,NA
The Oriental Jade Hotel,Oriental Pearl Twin,"VND 13,985,495","VND 17,471,763",NA,NA,NA,NA
Grand Vista Hanoi (Kim Ma),Deluxe Twin Room,"VND 1,977,778","VND 1,977,778","VND 2,008,293","VND 2,008,601","VND 2,052,697",NA
Movenpick Hotel Hanoi Centre,Classic King Room,"VND 4,850,000","VND 6,750,000",NA,NA,NA,NA
Ha Noi Hotel (Kim Ma),Deluxe Room,"VND 3,205,137","VND 3,205,137","VND 3,205,137","VND 3,205,137","VND 3,205,137","VND 3,205,137"
